Month,data_source,Country,Tx_Type,CC VS APM,First Payment Method,Fail Reason,Order Count,Success Order Count,Recovery Order Count,Fail Order Count
2026-02,Foodpanda,Philippines,CIT,Alternative Payment Method,dh_wallet,Generic Rejection ,18,0,0,18
2026-02,Foodpanda,Philippines,CIT,Alternative Payment Method,dh_wallet,NOT MAPPED,60751,60576,174,1
2026-02,Foodpanda,Philippines,CIT,Alternative Payment Method,dh_wallet,unknown,239,2,0,231
2026-02,Foodpanda,Philippines,CIT,Alternative Payment Method,invoice,NOT MAPPED,5548,5548,0,0
2026-02,Foodpanda,Philippines,CIT,Alternative Payment Method,no_payment,unknown,67,0,0,0
2026-02,Foodpanda,Philippines,CIT,Alternative Payment Method,no_payment_method,NOT MAPPED,1194,1194,0,0
2026-02,Foodpanda,Philippines,CIT,Alternative Payment Method,require_payment,NOT MAPPED,19,0,0,0
2026-02,Foodpanda,Philippines,CIT,Credit Card,cart,NOT MAPPED,22491,22352,0,139
2026-02,Foodpanda,Philippines,CIT,Credit Card,cart,Risk / Fraud Blocks,1235,15,0,1220
2026-02,Foodpanda,Philippines,CIT,Credit Card,credit_card,Drops,7853,718,5,6934
2026-02,Foodpanda,Philippines,CIT,Credit Card,credit_card,Fraud Risk,306,0,0,305
2026-02,Foodpanda,Philippines,CIT,Credit Card,credit_card,Generic Rejection,744,0,0,744
2026-02,Foodpanda,Philippines,CIT,Credit Card,credit_card,Generic Rejection ,938,0,0,930
2026-02,Foodpanda,Philippines,CIT,Credit Card,credit_card,Insufficient Funds,308,0,0,308
2026-02,Foodpanda,Philippines,CIT,Credit Card,credit_card,NOT MAPPED,15829,14293,1482,54
2026-02,Foodpanda,Philippines,CIT,Credit Card,credit_card,Payment Instrument Issues,297,0,0,295
2026-02,Foodpanda,Philippines,CIT,Credit Card,credit_card,Payment Instrument Issues ,115,0,0,115
2026-02,Foodpanda,Philippines,CIT,Credit Card,credit_card,Third Party System Error,53,0,0,53
2026-02,Foodpanda,Philippines,CIT,Credit Card,credit_card,unknown,314,5,4,293
2026-02,Foodpanda,Philippines,MIT,Alternative Payment Method,antfinancial_gcash,Drops,3119,0,0,1682
2026-02,Foodpanda,Philippines,MIT,Alternative Payment Method,antfinancial_gcash,Fraud Risk,774,0,0,774
2026-02,Foodpanda,Philippines,MIT,Alternative Payment Method,antfinancial_gcash,Generic Rejection ,1,0,0,1
2026-02,Foodpanda,Philippines,MIT,Alternative Payment Method,antfinancial_gcash,Insufficient Funds,60819,0,0,60819
2026-02,Foodpanda,Philippines,MIT,Alternative Payment Method,antfinancial_gcash,NOT MAPPED,243810,210412,33398,0
2026-02,Foodpanda,Philippines,MIT,Alternative Payment Method,antfinancial_gcash,Payment Instrument Issues,3140,0,0,3140
2026-02,Foodpanda,Philippines,MIT,Alternative Payment Method,antfinancial_gcash,Third Party System Error,371,202,165,4
2026-02,Foodpanda,Philippines,MIT,Alternative Payment Method,antfinancial_gcash,unknown,447,103,16,328
2026-02,Foodpanda,Philippines,MIT,Alternative Payment Method,dh_wallet,NOT MAPPED,9628,9425,203,0
2026-02,Foodpanda,Philippines,MIT,Alternative Payment Method,dh_wallet,unknown,12,0,0,10
2026-02,Foodpanda,Philippines,MIT,Alternative Payment Method,invoice,NOT MAPPED,8893,8893,0,0
2026-02,Foodpanda,Philippines,MIT,Alternative Payment Method,no_payment_method,Insufficient Funds,45699,0,0,45699
2026-02,Foodpanda,Philippines,MIT,Alternative Payment Method,no_payment_method,NOT MAPPED,35126,35126,0,0
2026-02,Foodpanda,Philippines,MIT,Alternative Payment Method,no_payment_method,Technical Issues,3698,0,0,3698
2026-02,Foodpanda,Philippines,MIT,Alternative Payment Method,no_payment_method,unknown,423,0,0,423
2026-02,Foodpanda,Philippines,MIT,Credit Card,credit_card,Drops,355,50,0,159
2026-02,Foodpanda,Philippines,MIT,Credit Card,credit_card,Fraud Risk,1133,0,0,1133
2026-02,Foodpanda,Philippines,MIT,Credit Card,credit_card,Generic Rejection,953,0,0,953
2026-02,Foodpanda,Philippines,MIT,Credit Card,credit_card,Generic Rejection ,862,0,0,862
2026-02,Foodpanda,Philippines,MIT,Credit Card,credit_card,Insufficient Funds,3934,0,0,3934
2026-02,Foodpanda,Philippines,MIT,Credit Card,credit_card,NOT MAPPED,46708,44896,1807,4
2026-02,Foodpanda,Philippines,MIT,Credit Card,credit_card,Payment Instrument Issues,1010,0,0,1010
2026-02,Foodpanda,Philippines,MIT,Credit Card,credit_card,Payment Instrument Issues ,1360,0,0,1360
2026-02,Foodpanda,Philippines,MIT,Credit Card,credit_card,Third Party System Error,266,0,0,266
2026-02,Foodpanda,Philippines,MIT,Credit Card,credit_card,unknown,18499,22,3,18474
2026-02,Foodpanda,Singapore,CIT,Alternative Payment Method,invoice,NOT MAPPED,466,466,0,0
2026-02,Foodpanda,Singapore,CIT,Alternative Payment Method,no_payment,unknown,5,0,0,0
2026-02,Foodpanda,Singapore,CIT,Credit Card,applepay,Fraud Risk,7,0,0,7
2026-02,Foodpanda,Singapore,CIT,Credit Card,applepay,Generic Rejection ,5,0,0,5
2026-02,Foodpanda,Singapore,CIT,Credit Card,applepay,Insufficient Funds,7,0,0,7
2026-02,Foodpanda,Singapore,CIT,Credit Card,applepay,NOT MAPPED,7581,7298,283,0
2026-02,Foodpanda,Singapore,CIT,Credit Card,applepay,Payment Instrument Issues,50,0,0,50
2026-02,Foodpanda,Singapore,CIT,Credit Card,applepay,unknown,6,3,0,1
2026-02,Foodpanda,Singapore,CIT,Credit Card,cart,NOT MAPPED,2899,2899,0,0
2026-02,Foodpanda,Singapore,CIT,Credit Card,cart,Risk / Fraud Blocks,116,0,0,116
2026-02,Foodpanda,Singapore,CIT,Credit Card,credit_card,Drops,1827,294,0,1503
2026-02,Foodpanda,Singapore,CIT,Credit Card,credit_card,Fraud Risk,83,0,0,83
2026-02,Foodpanda,Singapore,CIT,Credit Card,credit_card,Generic Rejection,325,0,0,325
2026-02,Foodpanda,Singapore,CIT,Credit Card,credit_card,Generic Rejection ,23,0,0,23
2026-02,Foodpanda,Singapore,CIT,Credit Card,credit_card,Insufficient Funds,88,0,0,88
2026-02,Foodpanda,Singapore,CIT,Credit Card,credit_card,NOT MAPPED,12281,11594,687,0
2026-02,Foodpanda,Singapore,CIT,Credit Card,credit_card,Payment Instrument Issues,201,0,0,201
2026-02,Foodpanda,Singapore,CIT,Credit Card,credit_card,Payment Instrument Issues ,5,0,0,5
2026-02,Foodpanda,Singapore,CIT,Credit Card,credit_card,Third Party System Error,10,0,0,10
2026-02,Foodpanda,Singapore,CIT,Credit Card,credit_card,unknown,113,1,0,107
2026-02,Foodpanda,Singapore,MIT,Alternative Payment Method,invoice,NOT MAPPED,10985,10985,0,0
2026-02,Foodpanda,Singapore,MIT,Alternative Payment Method,no_payment_method,Insufficient Funds,1,0,0,1
2026-02,Foodpanda,Singapore,MIT,Alternative Payment Method,no_payment_method,NOT MAPPED,12,12,0,0
2026-02,Foodpanda,Singapore,MIT,Alternative Payment Method,no_payment_method,Technical Issues,894,0,0,894
2026-02,Foodpanda,Singapore,MIT,Alternative Payment Method,no_payment_method,unknown,1,0,0,1
2026-02,Foodpanda,Singapore,MIT,Credit Card,applepay,Drops,17,3,0,14
2026-02,Foodpanda,Singapore,MIT,Credit Card,applepay,Fraud Risk,145,0,0,145
2026-02,Foodpanda,Singapore,MIT,Credit Card,applepay,Generic Rejection,173,0,0,173
2026-02,Foodpanda,Singapore,MIT,Credit Card,applepay,Generic Rejection ,20,0,0,20
2026-02,Foodpanda,Singapore,MIT,Credit Card,applepay,Insufficient Funds,781,0,0,781
2026-02,Foodpanda,Singapore,MIT,Credit Card,applepay,NOT MAPPED,14633,13755,878,0
2026-02,Foodpanda,Singapore,MIT,Credit Card,applepay,Payment Instrument Issues,387,0,0,387
2026-02,Foodpanda,Singapore,MIT,Credit Card,applepay,Payment Instrument Issues ,37,0,0,37
2026-02,Foodpanda,Singapore,MIT,Credit Card,applepay,Third Party System Error,22,0,0,22
2026-02,Foodpanda,Singapore,MIT,Credit Card,applepay,unknown,8,7,0,1
2026-02,Foodpanda,Singapore,MIT,Credit Card,credit_card,Drops,153,20,0,91
2026-02,Foodpanda,Singapore,MIT,Credit Card,credit_card,Fraud Risk,705,0,0,705
2026-02,Foodpanda,Singapore,MIT,Credit Card,credit_card,Generic Rejection,151,0,0,151
2026-02,Foodpanda,Singapore,MIT,Credit Card,credit_card,Generic Rejection ,57,0,0,57
2026-02,Foodpanda,Singapore,MIT,Credit Card,credit_card,Insufficient Funds,1991,0,0,1991
2026-02,Foodpanda,Singapore,MIT,Credit Card,credit_card,NOT MAPPED,47328,45977,1351,0
2026-02,Foodpanda,Singapore,MIT,Credit Card,credit_card,Payment Instrument Issues,1201,0,0,1201
2026-02,Foodpanda,Singapore,MIT,Credit Card,credit_card,Payment Instrument Issues ,291,0,0,291
2026-02,Foodpanda,Singapore,MIT,Credit Card,credit_card,Third Party System Error,162,0,0,162
2026-02,Foodpanda,Singapore,MIT,Credit Card,credit_card,unknown,25,22,0,3
2026-02,Foodpanda,Taiwan,CIT,Alternative Payment Method,invoice,NOT MAPPED,318,318,0,0
2026-02,Foodpanda,Taiwan,CIT,Credit Card,cart,Drops,49,0,0,49
2026-02,Foodpanda,Taiwan,CIT,Credit Card,cart,Fraud Risk,1,0,0,1
2026-02,Foodpanda,Taiwan,CIT,Credit Card,cart,Generic Rejection,4,0,0,4
2026-02,Foodpanda,Taiwan,CIT,Credit Card,cart,Insufficient Funds,21,0,0,21
2026-02,Foodpanda,Taiwan,CIT,Credit Card,cart,NOT MAPPED,2436,2436,0,0
2026-02,Foodpanda,Taiwan,CIT,Credit Card,cart,Payment Instrument Issues,2,0,0,2
2026-02,Foodpanda,Taiwan,CIT,Credit Card,cart,Risk / Fraud Blocks,59,1,0,58
2026-02,Foodpanda,Taiwan,CIT,Credit Card,cart,Third Party System Error,1,0,0,1
2026-02,Foodpanda,Taiwan,CIT,Credit Card,credit_card,Drops,8203,0,0,7963
2026-02,Foodpanda,Taiwan,CIT,Credit Card,credit_card,Fraud Risk,51,0,0,51
2026-02,Foodpanda,Taiwan,CIT,Credit Card,credit_card,Generic Rejection,136,0,0,136
2026-02,Foodpanda,Taiwan,CIT,Credit Card,credit_card,Generic Rejection ,11,0,0,11
2026-02,Foodpanda,Taiwan,CIT,Credit Card,credit_card,Insufficient Funds,890,0,0,890
2026-02,Foodpanda,Taiwan,CIT,Credit Card,credit_card,NOT MAPPED,56112,54471,1527,114
2026-02,Foodpanda,Taiwan,CIT,Credit Card,credit_card,Payment Instrument Issues,1201,0,0,1201
2026-02,Foodpanda,Taiwan,CIT,Credit Card,credit_card,Third Party System Error,408,6,0,402
2026-02,Foodpanda,Taiwan,CIT,Credit Card,credit_card,unknown,192,2,0,185
2026-02,Foodpanda,Taiwan,MIT,Alternative Payment Method,invoice,NOT MAPPED,6578,6578,0,0
2026-02,Foodpanda,Taiwan,MIT,Alternative Payment Method,no_payment_method,NOT MAPPED,5,5,0,0
2026-02,Foodpanda,Taiwan,MIT,Alternative Payment Method,no_payment_method,Technical Issues,941,0,0,941
2026-02,Foodpanda,Taiwan,MIT,Alternative Payment Method,no_payment_method,unknown,5,0,0,5
2026-02,Foodpanda,Taiwan,MIT,Credit Card,credit_card,Drops,1162,0,0,740
2026-02,Foodpanda,Taiwan,MIT,Credit Card,credit_card,Fraud Risk,196,0,0,196
2026-02,Foodpanda,Taiwan,MIT,Credit Card,credit_card,Generic Rejection,537,0,0,537
2026-02,Foodpanda,Taiwan,MIT,Credit Card,credit_card,Generic Rejection ,1,0,0,1
2026-02,Foodpanda,Taiwan,MIT,Credit Card,credit_card,Insufficient Funds,10196,0,0,10196
2026-02,Foodpanda,Taiwan,MIT,Credit Card,credit_card,NOT MAPPED,225210,221193,4012,5
2026-02,Foodpanda,Taiwan,MIT,Credit Card,credit_card,Payment Instrument Issues,4117,0,0,4117
2026-02,Foodpanda,Taiwan,MIT,Credit Card,credit_card,Third Party System Error,2645,0,0,2645
2026-02,Foodpanda,Taiwan,MIT,Credit Card,credit_card,unknown,63,37,2,23
2026-02,HungerStation,Saudi Arabia,CIT,Alternative Payment Method,mada_card,NOT MAPPED,32635,25024,0,7611
2026-02,HungerStation,Saudi Arabia,CIT,Alternative Payment Method,unknown,NOT MAPPED,1,1,0,0
2026-02,HungerStation,Saudi Arabia,CIT,Credit Card,applepay,NOT MAPPED,191270,155949,0,35321
2026-02,HungerStation,Saudi Arabia,CIT,Credit Card,card,NOT MAPPED,12968,11859,0,1109
2026-02,HungerStation,Saudi Arabia,MIT,Alternative Payment Method,mada_card,NOT MAPPED,9317,6819,0,2498
2026-02,HungerStation,Saudi Arabia,MIT,Credit Card,applepay,NOT MAPPED,77226,56254,0,20972
2026-02,HungerStation,Saudi Arabia,MIT,Credit Card,card,NOT MAPPED,7518,5429,0,2089
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,3DS Expiry Dropoff,23,0,0,23
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Approved,374,374,0,0
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Bad Track Data,6,0,0,6
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Card not 3D-Secure enabled,1,1,0,0
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Cardholder failed 3D-Secure authentication,11,0,0,11
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Decline list - Card number,2,0,0,2
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Decline list - Email address,2,0,0,2
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Declined - Do Not Honour,14,0,0,14
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Expired Card,1,0,0,1
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Insufficient Funds,5,5,0,0
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Invalid Card Number,4,0,0,4
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,"Invalid Merchant, or Merchant is not active",1,0,0,1
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Lifecycle,4,0,0,4
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Risk Blocked Transaction,1,1,0,0
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Risk decline - Scheme Compliance - Excessive Retries,2,2,0,0
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Scheme compliance,2,1,0,1
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Security,1,0,0,1
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Security Violation,2,2,0,0
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,System Malfunction,2,1,0,1
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Transaction not Permitted to Cardholder,2,0,0,2
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Transaction_declined,2,0,0,2
2026-02,Talabat,Bahrain,CIT,Alternative Payment Method,Unknown,Unknown,1,0,0,1
2026-02,Talabat,Bahrain,CIT,Credit Card,apple pay,Approved,1089,935,154,0
2026-02,Talabat,Bahrain,CIT,Credit Card,apple pay,Decline list - Email address,1,0,0,1
2026-02,Talabat,Bahrain,CIT,Credit Card,apple pay,Declined - Do Not Honour,10,0,1,9
2026-02,Talabat,Bahrain,CIT,Credit Card,apple pay,Expired Card,2,0,0,2
2026-02,Talabat,Bahrain,CIT,Credit Card,apple pay,Insufficient Funds,53,0,2,51
2026-02,Talabat,Bahrain,CIT,Credit Card,apple pay,Lifecycle,1,0,0,1
2026-02,Talabat,Bahrain,CIT,Credit Card,apple pay,No Universal Value/Amount,1,0,0,1
2026-02,Talabat,Bahrain,CIT,Credit Card,apple pay,Policy,1,0,0,1
2026-02,Talabat,Bahrain,CIT,Credit Card,apple pay,Restricted Card,1,0,0,1
2026-02,Talabat,Bahrain,CIT,Credit Card,apple pay,Risk decline - Scheme Compliance - Excessive Retries,1,0,0,1
2026-02,Talabat,Bahrain,CIT,Credit Card,card,Approved,184,75,109,0
2026-02,Talabat,Bahrain,CIT,Credit Card,card,Declined - Do Not Honour,2,0,1,1
2026-02,Talabat,Bahrain,CIT,Credit Card,card,Insufficient Funds,13,1,0,12
2026-02,Talabat,Bahrain,MIT,Alternative Payment Method,Unknown,credit_card_token_not_exist,89,0,0,89
2026-02,Talabat,Bahrain,MIT,Alternative Payment Method,Unknown,transaction_declined,1,0,0,1
2026-02,Talabat,Bahrain,MIT,Credit Card,apple pay,Approved,4815,4549,266,0
2026-02,Talabat,Bahrain,MIT,Credit Card,apple pay,Bank Decline,1,0,0,1
2026-02,Talabat,Bahrain,MIT,Credit Card,apple pay,Declined - Do Not Honour,104,0,0,104
2026-02,Talabat,Bahrain,MIT,Credit Card,apple pay,Expired Card,8,0,0,8
2026-02,Talabat,Bahrain,MIT,Credit Card,apple pay,Insufficient Funds,274,0,0,274
2026-02,Talabat,Bahrain,MIT,Credit Card,apple pay,Invalid Card Number,1,0,0,1
2026-02,Talabat,Bahrain,MIT,Credit Card,apple pay,Lifecycle,11,0,0,11
2026-02,Talabat,Bahrain,MIT,Credit Card,apple pay,Lost Card - Pick Up,1,0,0,1
2026-02,Talabat,Bahrain,MIT,Credit Card,apple pay,Pick Up Card (No Fraud),2,0,0,2
2026-02,Talabat,Bahrain,MIT,Credit Card,apple pay,Policy,11,0,0,11
2026-02,Talabat,Bahrain,MIT,Credit Card,apple pay,Restricted Card,20,0,0,20
2026-02,Talabat,Bahrain,MIT,Credit Card,apple pay,Stolen Card - Pick Up,1,0,0,1
2026-02,Talabat,Bahrain,MIT,Credit Card,apple pay,System Malfunction,1,0,0,1
2026-02,Talabat,Bahrain,MIT,Credit Card,apple pay,Transaction not Permitted to Cardholder,1,0,0,1
2026-02,Talabat,Bahrain,MIT,Credit Card,apple pay,Transaction not Permitted to Terminal,1,0,0,1
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Approved,2730,2177,553,0
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Bank Decline,1,0,0,1
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Card type/Payment method not supported,6,0,0,6
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Declined - Do Not Honour,23,0,0,23
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Exceeds Withdrawal Value/Amount Limits,1,0,0,1
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Expired Card,13,0,0,13
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Insufficient Funds,236,1,0,235
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Invalid Card Number,6,0,0,6
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Lifecycle,14,0,0,14
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Lost Card - Pick Up,1,0,0,1
2026-02,Talabat,Bahrain,MIT,Credit Card,card,No Account,1,0,0,1
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Pick Up Card (No Fraud),3,0,0,3
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Policy,2,0,0,2
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Restricted Card,3,0,0,3
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Risk Blocked Transaction,1,0,0,1
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Scheme compliance,1,0,0,1
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Stolen Card - Pick Up,1,0,0,1
2026-02,Talabat,Bahrain,MIT,Credit Card,card,System Malfunction,39,0,0,39
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Transaction not Permitted to Cardholder,3,0,0,3
2026-02,Talabat,Bahrain,MIT,Credit Card,card,Transaction not Permitted to Terminal,1,0,0,1
2026-02,Talabat,Bahrain,MIT,Credit Card,googlepay,Approved,1,1,0,0
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,3DS Expiry Dropoff,283,0,0,283
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,ACS Malfunction,48,0,0,48
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Allowable PIN Tries Exceeded,7,0,0,7
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Approved,2771,2771,0,0
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Bad Track Data,17,1,0,16
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Bank Decline,6,5,0,1
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Cardholder failed 3D-Secure authentication,120,0,0,120
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Decline list - Email address,1,0,0,1
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Declined - Do Not Honour,51,0,0,51
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Exceeds Withdrawal Value/Amount Limits,3,0,0,3
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Expired Card,121,0,0,121
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Incorrect PIN,4,1,0,3
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Insufficient Funds,8,4,0,4
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,"Invalid Merchant, or Merchant is not active",8,0,0,8
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Invalid Response,1,1,0,0
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Lifecycle,77,0,0,77
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Lost Card - Pick Up,5,0,0,5
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,No Account,41,4,0,37
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,No Such Issuer,17,0,0,17
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Policy,19,0,0,19
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Restricted Card,11,0,0,11
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Risk Blocked Transaction,40,3,0,37
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Risk decline - Policy Decline Rules,1,0,0,1
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Risk decline - Scheme Compliance - Excessive Retries,10,9,0,1
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Scheme compliance,23,6,0,17
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Security,13,0,0,13
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Security Violation,2,0,0,2
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Stolen Card - Pick Up,2,0,0,2
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,System Malfunction,4,2,0,2
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Transaction not Permitted to Cardholder,34,0,0,34
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Transaction_declined,1,0,0,1
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,Unknown,1584,1555,0,29
2026-02,Talabat,Egypt,CIT,Alternative Payment Method,Unknown,credit_card_token_not_exist,13,0,6,7
2026-02,Talabat,Egypt,CIT,Credit Card,apple pay,Approved,1715,1402,313,0
2026-02,Talabat,Egypt,CIT,Credit Card,apple pay,Bad Track Data,1,0,0,1
2026-02,Talabat,Egypt,CIT,Credit Card,apple pay,Declined - Do Not Honour,51,0,1,50
2026-02,Talabat,Egypt,CIT,Credit Card,apple pay,Exceeds Withdrawal Value/Amount Limits,1,0,0,1
2026-02,Talabat,Egypt,CIT,Credit Card,apple pay,Expired Card,1,0,0,1
2026-02,Talabat,Egypt,CIT,Credit Card,apple pay,Insufficient Funds,35,0,2,33
2026-02,Talabat,Egypt,CIT,Credit Card,apple pay,Lifecycle,1,0,0,1
2026-02,Talabat,Egypt,CIT,Credit Card,apple pay,Lost Card - Pick Up,1,0,0,1
2026-02,Talabat,Egypt,CIT,Credit Card,apple pay,No Account,2,0,0,2
2026-02,Talabat,Egypt,CIT,Credit Card,apple pay,Policy,1,0,0,1
2026-02,Talabat,Egypt,CIT,Credit Card,apple pay,Risk Blocked Transaction,1,0,0,1
2026-02,Talabat,Egypt,CIT,Credit Card,apple pay,Transaction not Permitted to Cardholder,9,0,2,7
2026-02,Talabat,Egypt,CIT,Credit Card,card,Approved,1409,615,794,0
2026-02,Talabat,Egypt,CIT,Credit Card,card,Bank Decline,2,0,0,2
2026-02,Talabat,Egypt,CIT,Credit Card,card,Declined - Do Not Honour,8,0,0,8
2026-02,Talabat,Egypt,CIT,Credit Card,card,Expired Card,20,0,1,19
2026-02,Talabat,Egypt,CIT,Credit Card,card,Insufficient Funds,111,0,4,107
2026-02,Talabat,Egypt,CIT,Credit Card,card,Lifecycle,11,0,2,9
2026-02,Talabat,Egypt,CIT,Credit Card,card,Lost Card - Pick Up,2,0,0,2
2026-02,Talabat,Egypt,CIT,Credit Card,card,No Account,1,0,0,1
2026-02,Talabat,Egypt,CIT,Credit Card,card,Policy,5,0,0,5
2026-02,Talabat,Egypt,CIT,Credit Card,card,Restricted Card,2,0,0,2
2026-02,Talabat,Egypt,CIT,Credit Card,card,Scheme compliance,1,0,0,1
2026-02,Talabat,Egypt,CIT,Credit Card,card,System Malfunction,4,0,0,4
2026-02,Talabat,Egypt,CIT,Credit Card,card,Transaction not Permitted to Cardholder,5,0,0,5
2026-02,Talabat,Egypt,MIT,Alternative Payment Method,Unknown,credit_card_token_not_exist,778,0,2,776
2026-02,Talabat,Egypt,MIT,Alternative Payment Method,Unknown,transaction_declined,2,0,0,2
2026-02,Talabat,Egypt,MIT,Credit Card,apple pay,Allowable PIN Tries Exceeded,1,0,0,1
2026-02,Talabat,Egypt,MIT,Credit Card,apple pay,Approved,7989,7681,308,0
2026-02,Talabat,Egypt,MIT,Credit Card,apple pay,Decline list - Card number,1,0,0,1
2026-02,Talabat,Egypt,MIT,Credit Card,apple pay,Declined - Do Not Honour,237,0,0,237
2026-02,Talabat,Egypt,MIT,Credit Card,apple pay,Exceeds Withdrawal Frequency Limit,1,0,0,1
2026-02,Talabat,Egypt,MIT,Credit Card,apple pay,Exceeds Withdrawal Value/Amount Limits,1,0,0,1
2026-02,Talabat,Egypt,MIT,Credit Card,apple pay,Expired Card,1,0,0,1
2026-02,Talabat,Egypt,MIT,Credit Card,apple pay,Insufficient Funds,515,0,0,515
2026-02,Talabat,Egypt,MIT,Credit Card,apple pay,Invalid Response,9,0,0,9
2026-02,Talabat,Egypt,MIT,Credit Card,apple pay,Lifecycle,1,0,0,1
2026-02,Talabat,Egypt,MIT,Credit Card,apple pay,Lost Card - Pick Up,12,0,0,12
2026-02,Talabat,Egypt,MIT,Credit Card,apple pay,No Account,26,0,0,26
2026-02,Talabat,Egypt,MIT,Credit Card,apple pay,Policy,1,0,0,1
2026-02,Talabat,Egypt,MIT,Credit Card,apple pay,Restricted Card,27,0,0,27
2026-02,Talabat,Egypt,MIT,Credit Card,apple pay,Risk Blocked Transaction,1,0,0,1
2026-02,Talabat,Egypt,MIT,Credit Card,apple pay,System Malfunction,3,0,0,3
2026-02,Talabat,Egypt,MIT,Credit Card,apple pay,Transaction not Permitted to Cardholder,340,0,0,340
2026-02,Talabat,Egypt,MIT,Credit Card,card,Allowable PIN Tries Exceeded,13,0,0,13
2026-02,Talabat,Egypt,MIT,Credit Card,card,Approved,35833,27679,8154,0
